,B,B,B,D,D,D,pval.BD,padj.BD
ofav74715,3.53855892371728,2.57111634695808,2.7695404281387,1.48642068294333,1.26762106221083,1.58576663215013,0.0513908988616128,NA
ofav77731,0.467356793926083,0.936529351280978,1.51165211324309,2.04323458278886,0.795393379094386,1.92545357930168,0.547059631845753,NA
ofav80444,1.74611997638664,1.21482335326039,2.61004282637862,1.12562429587794,2.18085183871901,1.9134823546677,0.703028839221023,NA
ofav8170,0.427464755134571,0.897960134158611,2.32727091668954,1.05665018731311,0.756426232213815,1.83588917685058,0.837596718805353,NA
ofav84597,0.440725529233754,0.912291836691343,2.42700554025457,1.30951965338686,0.770435779234162,1.59327398918971,0.760056930747193,NA
ofav8503,0.60724691721259,1.10860431090042,2.8848388165087,1.34179313314003,2.82269071899895,0.972051281782231,0.81902987530622,NA
ofav86745,0.418257354416645,0.889572077991191,2.44421145616786,1.05139290968808,0.747791701720736,1.67161168204135,0.726473784345247,NA
ofav88971,2.88295279349535,1.33275736136909,2.8036732140254,1.17119464174588,2.29428675585531,1.67278546113295,0.277450318499637,NA
ofav98454,0.57652552257067,1.06527811971236,2.28857767066861,1.04903750728334,2.0423682677281,2.13475112610964,0.839373540328598,NA
ofav146937,2.80776886564142,1.24796962645625,1.69739465266666,2.12776588883901,1.09850415283327,2.16562342980138,0.89418838675666,NA
ofav14853,1.58249164378089,1.03168993426795,0.865363879123431,2.11805544942214,0.887046258346413,2.25299869468441,0.408468528033291,NA
ofav17942,0.64119680016281,1.1311639016479,2.28400151061814,1.87145809226195,2.09982743292018,1.82204467503646,0.773618721534607,NA
ofav26842,0.634745633272883,1.12413272232973,2.15882392333283,1.70090859942477,2.09286810549186,2.05932426305918,0.686214635312098,NA
ofav29134,0.784810969501188,1.28356244559978,1.96556993955035,2.24606524106917,3.42794652532138,1.95428667000507,0.253135915824998,NA
ofav30228,0.760889571349632,3.68361331298601,1.55420310543889,2.4788145228827,1.11246427186975,1.94950437902838,0.711086256330805,NA
ofav30945,2.44513347357067,1.33005687798843,1.59430306962929,2.0293907683254,2.28335069360399,2.37464978313358,0.638964364159733,NA
ofav32436,0.607063279278446,2.25858824079943,1.39610761768213,2.17723421845469,0.951418016932893,2.15890627587879,0.608158559862266,NA
ofav33292,0.786122991373531,3.1917181593152,2.0247325806715,0.894437652457728,2.2654645586806,2.57872009953835,0.897014432923041,NA
ofav36126,0.472375295099934,0.942002094128161,1.84758209489926,1.58282369336109,0.800729477461477,2.09238752320171,0.747580316230043,NA
ofav36467,0.629023402470826,1.11944976766289,2.11554719432325,2.32950834592419,2.09091026894046,1.4489885067597,0.626544061228372,NA
ofav37338,2.32634847415093,1.17523473843063,2.58147949839334,1.9466130858744,1.02713651985559,1.27559800105076,0.451350238310627,NA
ofav38986,0.797387560265034,2.44224228873571,2.26010886712164,2.32287186241339,2.25528380935489,1.59436551900866,0.935211142587006,NA
ofav39062,0.694535406471365,1.1946849965663,2.64661346760096,1.68014317826411,2.87620973110138,1.54766188452257,0.872290389281031,NA
ofav39881,3.00892656831698,1.51485718559022,1.74621051615508,2.65160706887383,3.58193630184822,1.7502603886594,0.543090785353078,NA
ofav40007,0.491638097244593,0.963225710733306,2.0807655351178,1.89852701625135,0.821363244019299,1.71066482043339,0.886678777844219,NA
ofav40999,2.90806804130377,1.40078662462778,2.50891308351712,2.16283350433704,2.34878473362125,1.55185337380895,0.578396131249771,NA
ofav41386,0.490993998227326,0.961820218738545,1.95245973075155,1.85127153593406,0.820186793421802,1.86939988373322,0.797779009061353,NA
ofav42463,0.469218995168373,0.9386328530632,1.79637891714324,1.58069003794767,0.797424293113835,2.12015853093803,0.716480267757271,NA
ofav42686,0.49245932868375,0.963591757278089,1.95405199150663,1.94096585690641,0.82186621878289,1.7933926681414,0.793321142882356,NA
ofav44184,3.77707926754958,1.47144884955607,1.99444559299666,1.74495690558424,2.41839796943741,2.35431084610221,0.463100968403523,NA
ofav44604,0.726168092251561,3.13600717005817,2.14529847170948,2.33876169468123,1.07641965665773,1.62251529973794,0.676407321075041,NA
ofav45165,1.65505582422006,1.11700509750141,1.91205498345589,2.30952205003058,0.971660907493301,1.6668510957384,0.862188712083377,NA
ofav46179,0.719293994400953,1.21789621960491,2.45950535886383,1.81412029596867,2.89094900287968,1.77832054725239,0.694465385863077,NA
ofav4874,0.486069434213891,0.956326752084379,1.85626880869344,1.80056423548264,0.81486446343371,1.97243626657039,0.738402147100948,NA
ofav49173,3.16632846694777,1.27728296892112,1.90213327359582,2.52918045275845,1.12610388365653,1.526497468709,0.654181589952326,NA
ofav55744,2.92474033213434,2.54134497945992,2.5855411079889,1.77867829185208,1.24665446580892,1.81377556707663,0.215920601804112,NA
ofav58058,0.631885999302082,1.12228669129628,2.42478294328981,1.86763146323277,2.09322733536942,1.62269562558495,0.898075099847532,NA
ofav59821,5.35731207310727,1.41596336058022,2.19429095202654,1.83771315154369,1.25729830696753,1.33208351570153,0.00553085833944639,0.26953976040275
ofav60085,4.46158919788569,1.52014754803306,2.33024306041174,2.31324312694147,2.46739482897096,1.31626195570726,0.121354441858299,NA
ofav60408,1.86449038429016,1.35627195876952,2.37519085779332,1.69262691421347,2.99128552118897,2.11165573854534,0.785039655945922,NA
ofav6227,0.70967858608853,1.21528469374885,1.44992312150443,1.62306440289188,3.38810353962244,2.54190982165898,0.132017378842301,NA
ofav70092,0.485839864955807,0.956409149556111,1.99258156616372,1.7014351365862,0.814853015417227,1.9386277043047,0.835319647396102,NA
ofav73682,1.78817761335831,2.41155846434787,2.24152993445376,1.57925858184613,1.1148862385205,2.21141980046243,0.648903398037683,NA
ofav7498,0.716413626492309,3.12913878278197,2.356989685485,1.62524894268428,1.06749589977736,2.05070535897853,0.494651306909712,NA
ofav96668,0.567607345890088,2.22608081125683,2.33454950146675,0.931462030676025,0.912220525623079,2.17530099135542,0.667213519309219,NA
ofav101748,0.902477738916678,3.27771565478743,1.53120488981296,1.55526261603847,3.04902385627742,2.68483399997345,0.594592706246741,NA
ofav102370,4.46129283273799,1.51763139400593,2.65553022807913,1.88608639970287,2.46558395557681,1.39735228117229,0.0566196614482162,NA
ofav106516,3.1615686385098,1.26719031227554,2.5535928314443,1.33699158214841,1.11598515485254,1.98701095266646,0.271270964950837,NA
ofav11286,3.78074262070656,1.46500028380353,2.2570211130348,2.56218994091968,2.41445650556986,1.22351987072698,0.413896346537956,NA
ofav137965,0.863484258258686,4.43871492170227,2.12034522608991,2.29843917766177,1.21388962157866,1.84775826377635,0.200278623437093,NA
ofav24650,0.728776993821605,1.22656199780615,2.0406588340348,2.40259660304985,2.89724043413989,1.67819540346368,0.390528870485244,NA
ofav31384,3.16883526428693,1.27779376952996,2.62425307739417,1.58370448750654,1.12650961321848,1.75653365407125,0.238480889468195,NA
ofav32451,2.10400271197962,4.29405880618069,1.7216940665552,2.37099196054356,3.23526867470963,2.28636955475137,0.633825471618139,0.91070204401317
ofav32697,2.46374339704392,2.4923022133827,2.5910404454996,1.61879134240389,1.19684475839909,1.93709460910259,0.300265970463286,NA
ofav33483,4.16917726646839,1.48660212178846,0.51609992521331,2.34369191247731,3.1198728020124,2.40041638203854,0.729814611445097,NA
ofav34118,0.754631449514941,2.40753411911794,1.38457343700471,2.04334773154843,2.22151446314922,2.43368752998877,0.379208444735765,NA
ofav37714,0.454671054689327,0.924161936069105,1.36788221781415,1.82915286369922,0.782930205999794,2.19902410487648,0.47452869941547,NA
ofav37995,0.938486092823343,2.58014533064142,1.9139390183599,2.02850886237261,3.5320683231884,2.33778214357012,0.35212123799348,NA
ofav39466,0.612188087730866,1.11990905150407,2.60735489749215,0.0811772240309097,3.34068167516245,2.16527744502803,0.651913924761993,NA
ofav39845,3.17860351909487,1.30193678380523,1.91382933767856,2.32676051777432,1.1507742362677,1.9146288300387,0.65014376111675,NA
ofav42982,1.8088074600153,1.29249415076271,2.25108949634967,2.10365753206571,2.24587904531844,1.90725135109047,0.85916703648818,NA
ofav43063,2.35152499574721,1.21699045550516,2.02359022668405,2.06030229049322,1.06919446616913,2.03189294865653,0.902670286895292,NA
ofav46353,0.498491455076644,0.970352248288976,1.95910934971778,1.94600262382342,0.828407603951257,1.83772288363092,0.782238513145458,NA
ofav46845,0.734346041432681,3.13940982748562,1.99667673261982,1.98915747592185,1.08352984406083,2.17249715395213,0.765268717148064,NA
ofav57897,0.707657799761587,3.12648010832429,2.60443240308405,1.54992077181203,1.06005131002529,1.82722666027815,0.334757742662802,NA
ofav58345,3.63715600311474,3.40852941917573,2.5269431220654,0.520236375631228,2.51284832018689,2.43693247105572,0.125902179635371,NA
ofav5932,2.79985889508768,5.29040520585254,2.12821528078453,1.62785880791549,3.80239734270399,2.42493717140334,0.12940193034373,0.699728822928198
ofav60250,0.787504414119085,3.69890421082978,2.51651547177861,2.02024350593746,1.13695553717696,1.64936854041198,0.274907211398557,NA
ofav6148,0.873774431175137,2.51843687301226,2.54047731269521,1.54646949734145,3.01282471577933,2.0787379755023,0.993407752775302,NA
ofav64368,0.851819945651036,1.36114160916688,2.63489389949704,1.34925261764915,4.60984619657084,1.89524638774105,0.196571806308538,0.742708794423616
ofav65224,0.493173529044449,0.964380990877961,1.90942643816069,1.80655882998214,0.822632880966359,1.97868002110621,0.758367580567185,NA
ofav92237,0.439762936032084,0.914305752159216,2.25038386388179,2.22540441668126,0.771554304640932,0.893257254288437,0.997720015017046,NA
ofav10583,0.445000962137666,0.917086307816403,2.24388701727554,1.06803466922028,0.775074113852951,2.05613109998221,0.95969382131532,NA
ofav107972,1.79687794145047,2.42098600735464,1.89931728157888,1.84122731397317,1.12549596082313,2.37806443959412,0.932359437043881,NA
ofav13697,4.95391173374515,1.38823172375978,1.82411735499642,2.58479439013771,1.23058727697352,1.05386611906865,0.0570773959659324,0.63913175711245
ofav144442,0.655881429452611,1.14686394378822,2.17274920955945,2.19551652472188,2.11481326731283,1.73741877636285,0.6445937792585,NA
ofav22430,0.489042882666234,0.962675928372008,2.33526106627713,1.65581883356743,0.820198156990302,1.71359835447007,0.920320181685873,NA
ofav23117,1.87650040652353,1.37123964412568,2.38239612186524,1.76622303244769,3.0021965910853,2.15783720133913,0.75896298600275,NA
ofav29675,3.54303435794919,1.46499803494471,2.10983873902108,1.71118813596435,2.41071723107036,2.41632856398401,0.565474899864536,NA
ofav31945,0.896582148173506,2.53641947278579,2.54971005712567,1.83557121963117,3.02706787310721,1.95609339744485,0.971622809117137,NA
ofav3268,0.404729782587031,0.873927097426995,1.59987919618871,1.04203821434895,0.732783677721,2.39834725210348,0.621015883168517,NA
ofav35439,1.85773672967404,1.34360742266046,0.980282727371116,2.14074934812773,3.4713227202728,2.54627369957487,0.0935900662267546,NA
ofav37709,0.479929101360645,0.952744476861082,1.58792875185584,2.33186269814679,0.810512676130364,1.70706915416226,0.538275386682508,NA
ofav40963,2.92337992657885,1.40733142729568,1.7753910102411,2.1652831530183,2.35415269539138,2.31856819870387,0.894355119784741,NA
ofav44628,0.498151268977627,0.970085554014967,1.91389239467837,1.81088813111559,0.828118801947356,2.01684362752413,0.747610996480347,NA
ofav44877,0.415864424742711,0.886843496000448,2.08145076982149,0.850224034736957,0.745164090290413,2.21359308783206,0.928032174687674,NA
ofav44984,0.453730362065289,0.929023708681759,2.32596098864355,2.1662571752095,0.78604648740794,0.987977507890114,0.953120276296372,NA
ofav59792,0.597808940546351,1.08946670341499,2.71409850310579,1.41438128772423,2.06828141417435,1.55165240721209,0.799438117272613,NA
ofav62240,0.470649517351345,0.943177081430254,2.2573535688813,1.32784550639216,0.801031859814506,1.97133564340738,0.966220237508155,NA
ofav62906,1.87575895491229,1.3700282542278,2.16059553621536,2.50778292772918,3.00260471122001,1.63249996742465,0.563687218710757,NA
ofav6509,4.39742907364965,1.37393734209288,2.63270118342296,2.00433957461575,1.21799391108213,1.16346259584599,0.0407018487496873,NA
ofav6545,0.485550468380252,0.956832803924227,1.85863674178744,1.64931072198318,0.815062170585473,2.13408422528158,0.723900531032663,NA
ofav66376,0.787307714366164,3.6977734237746,1.71671631320751,2.41620581678352,1.13663353241239,2.04795406931055,0.676574083179291,NA
ofav6967,0.47974136329144,0.952946268172756,2.32938188965956,1.47116465303074,0.810597289642519,1.83123565232899,0.913115598730633,NA
ofav7704,0.48488096204997,0.958887600557639,1.9582761936403,2.30830816327793,0.81629744540056,1.41459500460088,0.751298015680638,NA
ofav8738,0.4883945514974,0.962821614929184,2.30586677527066,1.9899993239219,0.820104988009282,1.41709607167827,0.967005092008779,NA
ofav110398,1.74998210811588,1.21780878137762,2.83963148818596,1.12407170611184,2.18664740245726,1.72645962155127,0.523246256585587,NA
ofav13156,3.41322959446135,3.45494662920296,2.77695485384592,2.12606264016738,2.57376700648732,1.54822981086587,0.112774113304704,NA
ofav131843,0.509506536138349,0.983348360398783,1.97008696642039,2.11580572595267,0.840807784482111,1.76747119937978,0.752271199424025,NA
ofav142607,0.510398129114065,0.984428370112919,2.13658637333252,1.95787557491049,0.841831114880426,1.76834966809265,0.879255877864115,NA
ofav15729,0.486480028735758,0.961793920763449,2.16732804255752,2.24964269381239,0.818810519041645,1.29678661163072,0.890126666309774,NA
ofav16419,0.5004894341903,0.972940260522442,1.86927461712502,1.81333375916223,0.830818123071195,2.08397684061201,0.706797822389104,NA
ofav18498,4.7464305124092,1.35108623973894,1.58271381353218,2.79222750526428,1.19399839833127,0.935673069805683,0.122580517368941,0.697916712649005
ofav257,0.495950325151329,0.968351135458993,1.65555494181851,2.02824505651097,0.826244043773166,2.04983481372642,0.574695690035437,NA
ofav27540,1.60948349694198,1.05766914779486,2.80463456399309,1.31906429671177,0.911383526933052,1.3521779234218,0.352458818778194,NA
ofav30497,2.34713158675292,1.2032349865539,2.62676500732339,1.9108551287763,1.0548115134212,1.49311417663645,0.460685663530513,NA
ofav33353,0.495572523025155,0.97048070264513,2.37476972561065,1.81649818281049,0.827619346883161,1.5805953627274,0.91237840793653,NA
ofav34418,0.767856041492848,1.27346044605725,1.06323536714603,2.48343866341899,3.80159078921111,2.2367225224418,0.0359684871191465,NA
ofav34792,0.508130117537798,0.981307211434071,1.87501599594162,2.03651075228705,0.838966598973738,1.92110383506471,0.696350242258385,NA
ofav38068,0.625062163433476,1.11731208019399,2.64452013125749,1.86758793867702,2.0925779570148,1.38358468222292,0.926166999502154,NA
ofav38892,3.47342361797184,1.3380472817613,2.09739098258629,2.46236663351555,1.18552495154009,1.67605649270301,0.470719464715409,NA
ofav40008,0.650854248255302,1.14153301525424,2.21132930884111,1.71077542149386,2.10980909227413,2.14040421665183,0.685106543029603,NA
ofav41088,0.65894152381361,2.30880933108281,2.30508454153257,1.88794691752263,1.00472678162196,1.96651346069489,0.802374306113988,NA
ofav43047,2.0142321332887,2.66002761442268,2.33321026892491,2.13235328824052,3.11805294265328,2.15797751605782,0.91170020689615,NA
ofav43123,0.452230377086639,0.926496162669518,2.4716710826305,1.16142896412862,0.783828051174571,1.8202410808606,0.780154659232752,NA
ofav43145,0.503892496803744,0.976781697428991,2.00825614405751,1.76716477324954,0.834527688705503,2.02244018060352,0.79929711209477,NA
ofav44840,1.92742365239255,2.5691557942832,1.97805081143932,1.97586270486021,2.37860953492643,2.4299964150352,0.856446053909581,NA
ofav52315,0.470373516919897,0.944773011375635,1.64587152659594,2.47590227313953,0.802064677724756,1.46263856282818,0.55329451826255,NA
ofav55059,0.67776787783986,1.17801298858407,1.34797070368458,1.85163942402432,2.86348912596529,2.53516850755254,0.158410187697623,NA
ofav64927,0.504984016583749,0.977727191177308,1.87231463028954,1.90833409186752,0.83551710984391,2.02255165612473,0.702540046616806,NA
ofav67398,2.34472902891688,1.20374463614568,1.60473755904541,2.47120501671919,1.05568893124919,1.94645690010999,0.809041609915011,NA
ofav73765,3.1775709296986,1.29965675514216,1.72315765899924,2.11348577301171,1.14848502618446,2.30057790306237,0.746181239640271,NA
ofav75871,0.649393705475565,1.13964316125798,1.8805473125399,1.92654722420333,2.10743358455495,2.23688962742525,0.467320380332724,NA
ofav7987,0.962903619171212,3.80516389832038,2.4748730067339,2.28576117737543,2.41214483950442,1.72183307081522,0.484886314906817,NA
ofav88450,3.05004215856686,1.57552569743346,1.84114656707898,2.6464085815814,3.97218818537085,1.88438060270306,0.423453632803779,NA
ofav908,0.963347891908014,3.80531388228286,2.39192128331147,2.37169089637721,2.41243881580895,1.72203158525128,0.54329041915161,NA
ofav111347,3.66363759602082,3.91565496230511,2.11796960422762,2.44437985888286,1.47515843609863,2.00952198659211,0.127220312915723,NA
ofav123000,3.4725486204213,1.32791911231854,2.55624483269207,2.26503459839049,1.17523878407306,1.33600554486799,0.263787936312699,NA
ofav128509,0.498538359956349,0.971353180427052,1.81992029481085,1.76419644418357,0.829121546659768,2.17458891830224,0.668689509415426,NA
ofav13822,0.728147673220956,1.22587405611901,1.87669177315396,1.81799849753106,2.89638370056993,2.42008879702746,0.312980847763202,NA
ofav14300,0.801384581611023,1.29947632984788,1.91523090005923,2.51889806282714,3.4401353199441,1.86827634088867,0.21107897650128,NA
ofav14443,0.725593727857974,1.22446873974044,1.75307596850532,2.62912212860853,2.8983124701283,1.73072042917632,0.246725157079585,NA
ofav17710,4.96450763959705,1.42151932551874,1.69107154834651,2.56107473858563,1.26385785230534,1.49689485334611,0.0672076775184706,0.648644909239077
ofav18008,0.664829133439298,1.15586277208859,2.04219155422857,1.98398208077149,2.1223958046549,2.14774863356749,0.545297484496834,NA
ofav29731,2.12407798792958,3.95354290378154,2.82583446426669,1.82508589420797,3.70238505938099,1.87295556757262,0.470707042853527,0.871833428438768
ofav32018,0.505794651823102,0.96186237935421,1.52988649547139,2.36746871969279,0.819231177570226,1.78812196189991,0.488982135318044,NA
ofav33573,1.00899615052974,4.20615619761288,2.12117847803895,2.39352132774818,2.45482074999236,2.05170646131231,0.495834853882059,NA
ofav33586,0.496892912714485,0.969804950334764,1.91585347341428,1.65864525738226,0.827544071811572,2.17413207012716,0.733274350900999,NA
ofav36689,1.68448696318805,1.15074839573562,2.24293592093019,1.92486064412666,1.00483472045342,1.99034832707109,0.937671671756895,NA
ofav36774,2.64243165308948,2.72004515053299,2.60891656903474,1.9924328734555,3.17624921791171,2.0512676355009,0.687671945459508,NA
ofav37830,2.36912776934184,1.23774448032684,2.26080739666484,2.20183898480195,1.08940431532262,1.83219530089147,0.791784489437505,NA
ofav38103,0.760188310685203,1.25528250554355,2.32598642453588,2.04476940285078,2.91779891448424,1.9807273334364,0.538564399091909,NA
ofav38195,4.16211236728657,2.63985574888535,1.38190487125158,1.99856406892666,1.33741558037229,2.56133045281586,0.234757446096386,NA
ofav38314,1.82580754259931,2.45386177788195,2.42622989852277,2.16177306732833,1.15993137245535,1.82304516164515,0.609063643278309,NA
ofav40066,0.999846951174077,3.33834983719188,2.21969059382147,2.53853284414706,3.10887066658636,1.79561341411187,0.869801807942188,NA
ofav41187,0.846049926444179,4.11849688193286,2.16171330001173,1.87817536574046,1.1941400194601,2.30883226083273,0.315091874803273,NA
ofav43815,3.99671393188405,2.64540845192296,2.60882862166143,1.42839614880265,1.34779968347527,2.13976041825652,0.0639472111888982,NA
ofav44807,0.544658563513918,3.01962180629058,1.96748805892173,0.0498195243337947,0.897572259651342,2.66912079629197,0.712550498514634,NA
ofav45391,0.650411121877385,3.09340940288195,2.81873810411451,0.832655760575991,1.00426296595027,1.89664693352471,0.211703950902606,NA
ofav45948,0.652749783837328,1.14386099359459,1.70742281075103,2.34223019446038,2.11255185905384,2.03474381744556,0.359198965292165,NA
ofav46070,0.500387777958078,0.973922808002689,2.09102812083309,1.60530895714032,0.831474521584268,2.08725377751873,0.854456900824538,NA
ofav52136,1.79776111147238,2.42417491882252,2.67825330991147,1.50918005543153,1.1246668482756,1.94584962144767,0.368926854364242,NA
ofav55837,0.508909072916622,0.983287664492117,2.21160743223882,1.72174233819813,0.840585618822661,1.92464534155283,0.937546304960628,NA
ofav56710,0.664547147910346,2.31357583690476,1.94900955420738,2.16821979021635,1.01033938602163,2.08491048093184,0.887989114102216,NA
ofav59173,0.744846574418911,1.24193730314408,2.57502931344281,1.93748387456621,2.9104289706986,1.73918255729326,0.73346263653653,NA
ofav60472,0.64843243703135,1.13928118083867,1.63961004699079,2.26797998996166,2.10825072515859,2.13969722022852,0.333924625322602,NA
ofav69741,2.47902374414687,1.378129740956,1.95037140808455,2.14918771879491,2.32483587723591,2.30136601666871,0.771277586861769,NA
ofav73778,1.62194377716524,1.0730047380473,2.73930204162623,1.15436060780213,0.926752458654225,1.69569224605625,0.432964092152801,NA
ofav80276,3.19147608984822,1.32321063613201,2.03538948688526,2.12479805283645,1.17187883931309,2.17192972049598,0.621076827489398,NA
ofav9420,4.32171653839748,1.50952518106126,2.81747502272462,1.94569530288593,2.45779712596288,1.22564036487321,0.0612426525420092,NA
ofav109323,4.09554113617432,1.37148417866304,1.51756516906125,2.05594952856635,1.21668189902062,2.44681544403996,0.342521206358172,NA
ofav140195,0.518770368682385,0.994083022633648,2.21935146751441,1.82950131817793,0.851099993348632,1.89484992147264,0.921261360875458,NA
ofav151493,3.29502096086258,2.6068151016075,2.65622516552218,2.0983010604733,1.31616699638226,1.7341123228222,0.181722498364019,NA
ofav16881,3.92696807524271,3.50997710948618,2.54936784770567,2.20938941834008,2.63596634424481,1.95054993188014,0.110929386713738,0.697283889647461
ofav17048,1.59332464005082,1.04239717153826,1.58316009101982,1.13976256781931,0.89716524628105,2.60906504755402,0.69262344752792,NA
ofav26237,1.69081247481893,1.1579936486079,2.20775292919651,1.97676479270472,1.01194830500447,2.03215274759494,0.985124891532531,NA
ofav26657,2.8349156308124,1.28530597825866,1.84473480045425,2.38734649655008,1.13525983195075,2.07346076741951,0.909144175213977,NA
ofav28785,0.498338177943921,0.952313724712503,2.39608245424433,1.26331245028082,0.809370922691399,1.96442749422546,0.888471336543082,NA
ofav32167,0.520685918015286,0.995953332915794,2.18336070757897,1.87752517391647,0.852983912392222,1.89570053003544,0.890142529282437,NA
ofav32239,1.9961820012656,4.5106999587379,2.23266505190385,2.52004135275198,1.36223035951128,1.79941446578726,0.157887727316195,0.71813947712601
ofav33139,0.499607412779972,0.975096814239769,1.72106280609038,2.41023220137088,0.83206061596382,1.67884269493282,0.568896777306756,NA
ofav33414,0.950511546009517,3.79822533329333,1.63412201290726,2.36659030539468,2.40255196385134,2.38078723871292,0.967477794429076,NA
ofav35197,1.82059883624281,2.4478502635386,2.26188192590567,1.79666460990402,1.15382243657224,2.29899608881768,0.729025810466016,NA
ofav35505,1.69106088207213,1.15797805352945,2.08049227248851,2.26478535505561,1.01184607162026,1.87428192510204,0.903095693470685,NA
ofav36098,3.48122337296545,1.34598571083358,2.24628804293959,2.50174216071123,1.19330380796425,1.55632879678724,0.432426135954579,NA
ofav36849,0.441874260705998,0.913829857270455,1.68261168866795,1.23494541482384,0.771856694292719,2.42637018596312,0.617853830416062,NA
ofav40684,0.515170890581732,0.991282492996997,2.10602946313942,2.23221070656178,0.848059124914611,1.59317616984341,0.812862593748733,NA
ofav41575,0.83966196666987,1.33935982341162,1.93450532094269,1.98813614161938,3.83424594335126,2.39973716565308,0.154304037126239,NA
ofav42884,1.57153681991416,1.01439879897913,2.17681559172621,0.515597923721764,0.868821620858424,2.44133431876657,0.916490566286173,NA
ofav43835,4.20921533412356,1.58909358252725,1.42327766014354,2.34097160681364,3.18344089792595,2.40621075743514,0.627406969981728,NA
ofav43933,0.736979092598576,1.24170897555848,2.62488992025617,1.00040374968907,3.40935031819857,2.21709030831425,0.600507454086053,NA
ofav44703,0.936997900453292,3.79163567019275,1.45487500184773,2.479838177348,2.39258176630202,2.341234816301,0.961957073949219,NA
ofav45011,0.760128428339725,3.15828262891231,1.89562377112682,2.31443992850283,1.10733462505295,2.14728239546851,0.904289812328676,NA
ofav46258,3.77429091212484,6.12573006913572,2.09937882519932,2.409793372457,1.63285512564766,1.54511438114355,0.000897531177948573,0.11052013229153
ofav50186,2.83904791929157,1.29290897244166,2.01758166275272,2.19467784726356,1.14287969282839,2.15282448128134,0.8045051931313,NA
ofav53440,0.921771498831165,3.27503474120717,1.96730061351275,2.30584642013505,2.36810981241503,2.25643371661407,0.896014757537278,NA
ofav60581,0.616561550231588,1.10923132600037,2.72475913285201,1.34585761080297,2.08664754203065,1.76815855368708,0.840912173059023,NA
ofav66307,0.829510100416777,4.11310357665351,1.73452368042063,2.71409292214218,1.17909626816378,1.78022972319412,0.491195808157265,NA
ofav75225,0.822764928979268,2.46414622135223,1.9203191029218,2.58061032531786,2.276458143495,1.87405060617605,0.589848433948467,NA
ofav82249,0.518447357525678,0.994471296813565,2.14669003884704,2.1634880848589,0.851274299456647,1.64314041168846,0.845812213745302,NA
ofav85830,3.38507109036677,3.89280678380605,2.49280953141038,1.71612997940446,1.44094659414279,2.29937079018146,0.0896503506102308,NA
ofav93869,1.86156011029692,1.35220508731385,1.93861842020634,1.61975425631694,2.99013569848539,2.5930577302275,0.447145753121283,NA
ofav126582,2.37882045844295,1.25010698748811,2.22627921512878,2.28761182366534,1.10154610017863,1.88452433824804,0.853846661770561,NA
ofav136550,2.83608577193739,1.28773215554459,2.01510019685652,1.9565969555657,1.13770579962382,2.35233358904091,0.804807964374353,NA
ofav13987,1.8107027962576,1.29426456337184,1.96365360174027,1.8499086793949,2.24842846943812,2.46987549932441,0.605165809727554,NA
ofav14126,2.37184637154013,1.23899485306688,2.08642081540208,2.49150120451314,1.09039207465079,1.73591143813468,0.962663849047931,NA
ofav20221,0.512346191657583,0.987949356700124,2.25295316708917,1.61544084635927,0.844878936188457,2.03439472538823,0.947410796738751,NA
ofav20430,0.669156654746218,1.16083498208262,1.83692069037824,2.16330473678998,2.12772504347328,2.21783287793545,0.407389327011238,NA
ofav27382,1.66814238430101,1.12971068811462,2.44865415913767,1.43678791147952,0.983516220779937,2.12532769337335,0.761224722649489,NA
ofav29425,0.521389060121434,0.998431125882645,2.26203836611251,2.13136423500162,0.854927856840888,1.5980446494213,0.922161709357734,NA
ofav31155,0.764078331425064,3.1632427115171,2.11414214128824,2.53313263841982,1.11134409384331,1.75000184951223,0.799563529606997,NA
ofav31294,0.514050396464225,0.990922546959647,2.42149949891336,1.78120192897534,0.847470391641083,1.73344781443522,0.919284132075465,NA
ofav32725,0.472927344478657,0.946269104731707,1.8092312251559,1.40090358119056,0.803878957519211,2.37551349826495,0.66313650174864,NA
ofav36909,0.773333959077505,1.26778799002497,2.33277516304784,2.2721500345607,2.92806469391839,1.85162037239691,0.513657071429908,NA
ofav38275,3.4832619312097,1.3542441601,2.15496081487206,1.88066875440314,1.20169076661392,2.33134090022401,0.45198541739647,NA
ofav45689,0.821345983154259,1.31825069298745,2.55565277522251,2.12858773884151,3.45274699192128,1.77518342093206,0.505391353734417,NA
ofav45797,0.97709090318899,3.81252389780618,1.93053468505925,2.45706756883649,2.42283367610299,2.20811950126112,0.856614389695705,NA
ofav46566,0.459923387916586,0.932637818252137,1.37517307908562,1.69238996530118,0.790436383734789,2.415959193617,0.440599118901669,NA
ofav46707,4.18592379089306,2.68311558243097,1.75425247024199,2.45007098791814,1.39054188900877,2.19930239845911,0.20735722729795,NA
ofav46815,0.368606351646575,0.848154789239424,2.86798453668702,1.42139850549486,0.703897556182564,0.646901925974551,0.39769598117662,NA
ofav47711,0.500137242327648,0.989907961630031,1.56209557313914,0.637902267433413,1.98093333188212,2.71632173567303,0.367598467341174,NA
ofav5068,0.939677299109678,2.58240070979251,1.70844492162784,1.97371186965145,3.53474932886717,2.61701649612611,0.239861268369165,NA
ofav53733,0.496588602322865,0.973159675527841,2.47280617001574,1.48543138648132,0.82979808994833,1.84818864883539,0.852464969472861,NA
ofav54295,2.84542750767263,1.29965846107969,2.21487541423707,2.39524754130059,1.14937666661767,1.81755897646695,0.713549184318394,NA
